fips, No Preference, Uncommitted,Ben Carson,Bernie Sanders,Carly Fiorina,Chris Christie,Donald Trump,Hillary Clinton,Jeb Bush,John Kasich,Marco Rubio,Martin O'Malley,Mike Huckabee,Rand Paul,Rick Santorum,Ted Cruz,votes,fips,Bernie Sanders prop,Hillary Clinton prop,Ben Carson prop,Donald Trump prop,John Kasich prop,Marco Rubio prop,Ted Cruz prop, Uncommitted prop,Martin O'Malley prop,Carly Fiorina prop,Chris Christie prop,Jeb Bush prop,Mike Huckabee prop,Rand Paul prop,Rick Santorum prop, No Preference prop
21215.0,0,0,0,806,0,0,592,673,0,155,246,0,0,0,0,663,3135,21215.0,0.25709728867623605,0.21467304625199363,0.0,0.18883572567783094,0.049441786283891544,0.0784688995215311,0.21148325358851675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21217.0,0,0,0,844,0,0,890,949,0,302,332,0,0,0,0,681,3998,21217.0,0.2111055527763882,0.2373686843421711,0.0,0.2226113056528264,0.07553776888444222,0.0830415207603802,0.17033516758379189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21219.0,0,0,0,507,0,0,109,333,0,24,33,0,0,0,0,98,1104,21219.0,0.4592391304347826,0.3016304347826087,0.0,0.09873188405797101,0.021739130434782608,0.029891304347826088,0.08876811594202899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21221.0,0,0,0,715,0,0,376,604,0,90,147,0,0,0,0,308,2240,21221.0,0.31919642857142855,0.26964285714285713,0.0,0.16785714285714284,0.04017857142857143,0.065625,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21223.0,0,0,0,542,0,0,73,415,0,22,16,0,0,0,0,94,1162,21223.0,0.4664371772805508,0.35714285714285715,0.0,0.06282271944922548,0.0189328743545611,0.013769363166953529,0.08089500860585198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21225.0,0,0,0,1106,0,0,92,672,0,19,32,0,0,0,0,94,2015,21225.0,0.5488833746898263,0.33349875930521095,0.0,0.0456575682382134,0.009429280397022333,0.01588089330024814,0.04665012406947891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21227.0,0,0,0,5365,0,0,1495,4829,0,987,1063,0,0,0,0,1855,15594,21227.0,0.3440425804796717,0.30967038604591507,0.0,0.09587020648967552,0.0632935744517122,0.06816724381172246,0.11895600872130306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21229.0,0,0,0,582,0,0,201,601,0,56,115,0,0,0,0,209,1764,21229.0,0.3299319727891156,0.340702947845805,0.0,0.11394557823129252,0.031746031746031744,0.06519274376417233,0.11848072562358276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21231.0,0,0,0,356,0,0,805,502,0,231,168,0,0,0,0,438,2500,21231.0,0.1424,0.2008,0.0,0.322,0.0924,0.0672,0.1752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21233.0,0,0,0,1169,0,0,72,693,0,18,28,0,0,0,0,116,2096,21233.0,0.5577290076335878,0.3306297709923664,0.0,0.03435114503816794,0.008587786259541985,0.013358778625954198,0.05534351145038168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21235.0,0,0,0,409,0,0,1556,522,0,347,461,0,0,0,0,835,4130,21235.0,0.0990314769975787,0.12639225181598063,0.0,0.37675544794188864,0.08401937046004843,0.1116222760290557,0.20217917675544794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21237.0,0,0,0,499,0,0,39,414,0,8,9,0,0,0,0,37,1006,21237.0,0.4960238568588469,0.4115308151093439,0.0,0.03876739562624255,0.007952286282306162,0.008946322067594433,0.036779324055666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21239.0,0,0,0,1918,0,0,562,1862,0,384,366,0,0,0,0,527,5619,21239.0,0.3413418757786083,0.3313756896244883,0.0,0.1000177967609895,0.06833956219967965,0.06513614522156967,0.09378893041466453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22001.0,0,0,0,1087,0,0,1694,1862,0,129,403,0,0,0,0,1454,6629,22001.0,0.16397646703876906,0.2808870116156283,0.0,0.2555438225976769,0.019459948710212702,0.060793483179966815,0.21933926685774627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22003.0,0,0,0,297,0,0,394,536,0,34,71,0,0,0,0,530,1862,22003.0,0.15950590762620837,0.2878625134264232,0.0,0.21160042964554243,0.018259935553168637,0.038131041890440386,0.284640171858217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22005.0,0,0,0,1384,0,0,3377,4221,0,423,877,0,0,0,0,3558,13840,22005.0,0.1,0.30498554913294795,0.0,0.2440028901734104,0.0305635838150289,0.06336705202312139,0.25708092485549133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22007.0,0,0,0,312,0,0,368,1139,0,35,79,0,0,0,0,248,2181,22007.0,0.14305364511691884,0.5222375057313159,0.0,0.16872994039431455,0.016047684548372305,0.03622191655204035,0.11370930765703806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22009.0,0,0,0,455,0,0,885,1181,0,63,119,0,0,0,0,455,3158,22009.0,0.1440785307156428,0.3739708676377454,0.0,0.2802406586447118,0.019949335022165927,0.037682077264091195,0.1440785307156428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22011.0,0,0,0,391,0,0,1112,679,0,106,287,0,0,0,0,1363,3938,22011.0,0.09928897917724733,0.1724225495175216,0.0,0.2823768410360589,0.02691721686135094,0.0728796343321483,0.34611477907567295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22013.0,0,0,0,222,0,0,379,1056,0,33,78,0,0,0,0,476,2244,22013.0,0.09893048128342247,0.47058823529411764,0.0,0.16889483065953653,0.014705882352941176,0.034759358288770054,0.21212121212121213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22015.0,0,0,0,1187,0,0,4150,2919,0,543,1011,0,0,0,0,4988,14798,22015.0,0.08021354237059063,0.19725638599810785,0.0,0.2804433031490742,0.036694147857818625,0.06832004324908772,0.337072577375321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22017.0,0,0,0,3513,0,0,5631,16666,0,1140,1737,0,0,0,0,7141,35828,22017.0,0.09805180305905996,0.465166908563135,0.0,0.15716757843027798,0.03181868929329017,0.04848163447582896,0.19931338617840794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22019.0,0,0,0,2625,0,0,4288,6594,0,639,1373,0,0,0,0,5491,21010,22019.0,0.12494050452165635,0.3138505473584008,0.0,0.20409328891004283,0.030414088529271775,0.06534983341266064,0.2613517372679676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22021.0,0,0,0,119,0,0,284,250,0,22,45,0,0,0,0,264,984,22021.0,0.1209349593495935,0.2540650406504065,0.0,0.2886178861788618,0.022357723577235773,0.04573170731707317,0.2682926829268293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22023.0,0,0,0,132,0,0,216,123,0,18,44,0,0,0,0,173,706,22023.0,0.18696883852691218,0.17422096317280453,0.0,0.3059490084985836,0.025495750708215296,0.06232294617563739,0.24504249291784702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22025.0,0,0,0,194,0,0,289,431,0,14,49,0,0,0,0,256,1233,22025.0,0.1573398215733982,0.3495539334955393,0.0,0.23438767234387672,0.0113544201135442,0.039740470397404706,0.20762368207623683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22027.0,0,0,0,158,0,0,414,768,0,43,123,0,0,0,0,367,1873,22027.0,0.08435664709022958,0.4100373731980779,0.0,0.2210357714895889,0.022957821676454885,0.06567004805125468,0.19594233849439402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22029.0,0,0,0,329,0,0,733,1830,0,44,151,0,0,0,0,457,3544,22029.0,0.09283295711060949,0.5163656884875847,0.0,0.20682844243792325,0.012415349887133182,0.042607223476297966,0.12895033860045146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22031.0,0,0,0,318,0,0,794,1508,0,73,167,0,0,0,0,956,3816,22031.0,0.08333333333333333,0.3951781970649895,0.0,0.2080712788259958,0.019129979035639413,0.043763102725366876,0.25052410901467503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22033.0,0,0,0,7970,0,0,10022,32960,0,2502,4149,0,0,0,0,12358,69961,22033.0,0.11392061291290861,0.4711196237903975,0.0,0.14325123997655836,0.035762782121467676,0.05930446963308129,0.17664127156558654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22035.0,0,0,0,47,0,0,128,508,0,10,21,0,0,0,0,78,792,22035.0,0.059343434343434344,0.6414141414141414,0.0,0.16161616161616163,0.012626262626262626,0.026515151515151516,0.09848484848484848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22037.0,0,0,0,347,0,0,706,1847,0,60,141,0,0,0,0,650,3751,22037.0,0.0925086643561717,0.4924020261263663,0.0,0.18821647560650492,0.015995734470807786,0.037589976006398296,0.173287123433751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22039.0,0,0,0,498,0,0,730,1319,0,59,133,0,0,0,0,585,3324,22039.0,0.14981949458483754,0.39681107099879664,0.0,0.21961492178098677,0.017749699157641397,0.04001203369434416,0.1759927797833935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22041.0,0,0,0,218,0,0,633,650,0,48,111,0,0,0,0,574,2234,22041.0,0.09758281110116383,0.2909579230080573,0.0,0.28334825425246196,0.021486123545210387,0.049686660698299016,0.25693822739480754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22043.0,0,0,0,247,0,0,722,367,0,41,138,0,0,0,0,696,2211,22043.0,0.1117141564902759,0.16598824061510628,0.0,0.32654907281772955,0.01854364540931705,0.06241519674355495,0.3147896879240163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22045.0,0,0,0,806,0,0,2157,2171,0,206,544,0,0,0,0,1805,7689,22045.0,0.10482507478215633,0.2823514111067759,0.0,0.28053062817011315,0.026791520353752114,0.07075042268175315,0.23475094290544934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22047.0,0,0,0,1042,0,0,830,3699,0,61,171,0,0,0,0,546,6349,22047.0,0.1641203339108521,0.5826114348716334,0.0,0.13072924870058278,0.009607812253898252,0.02693337533469838,0.08599779492833518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22049.0,0,0,0,267,0,0,491,827,0,55,117,0,0,0,0,664,2421,22049.0,0.11028500619578686,0.3415943824865758,0.0,0.20280875671210244,0.02271788517141677,0.048327137546468404,0.2742668318876497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22051.0,0,0,0,7024,0,0,13557,17581,0,2708,3939,0,0,0,0,8553,53362,22051.0,0.1316292492785128,0.32946666166935273,0.0,0.25405719425808626,0.05074772309883438,0.07381657359169447,0.16028259810351936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22053.0,0,0,0,418,0,0,634,738,0,65,202,0,0,0,0,621,2678,22053.0,0.15608663181478716,0.27557879014189696,0.0,0.23674383868558627,0.024271844660194174,0.07542942494398805,0.23188946975354743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22055.0,0,0,0,3523,0,0,7171,5920,0,1234,2141,0,0,0,0,6680,26669,22055.0,0.13210094116764784,0.2219805766995388,0.0,0.2688889722149312,0.04627095129176197,0.0802804754583974,0.2504780831677228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22057.0,0,0,0,1789,0,0,2725,2512,0,299,753,0,0,0,0,1871,9949,22057.0,0.17981706704191375,0.2524876872047442,0.0,0.27389687405769425,0.03005327168559654,0.0756859985928234,0.18805910141722787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22059.0,0,0,0,184,0,0,577,136,0,60,118,0,0,0,0,501,1576,22059.0,0.116751269035533,0.08629441624365482,0.0,0.36611675126903553,0.03807106598984772,0.07487309644670051,0.31789340101522845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22061.0,0,0,0,436,0,0,984,1692,0,239,423,0,0,0,0,1450,5224,22061.0,0.08346094946401225,0.3238897396630934,0.0,0.1883614088820827,0.045750382848392036,0.08097243491577336,0.2775650842266463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22063.0,0,0,0,1392,0,0,4918,1633,0,391,760,0,0,0,0,4735,13829,22063.0,0.10065803745751681,0.11808518331043459,0.0,0.35562947429315206,0.028273917130667438,0.054956974473931594,0.3423964133342975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22065.0,0,0,0,98,0,0,282,722,0,32,42,0,0,0,0,106,1282,22065.0,0.07644305772230889,0.5631825273010921,0.0,0.21996879875195008,0.0249609984399376,0.0327613104524181,0.08268330733229329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22067.0,0,0,0,298,0,0,775,1513,0,66,132,0,0,0,0,569,3353,22067.0,0.08887563376081122,0.4512376975842529,0.0,0.2311362958544587,0.01968386519534745,0.0393677303906949,0.16969877721443483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22069.0,0,0,0,846,0,0,1065,2545,0,141,334,0,0,0,0,1047,5978,22069.0,0.1415189026430244,0.42572766811642687,0.0,0.17815322850451656,0.023586483773837402,0.05587152893944463,0.17514218802275008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22071.0,0,0,0,13086,0,0,2821,40601,0,1577,1884,0,0,0,0,2329,62298,22071.0,0.21005489742848887,0.6517223666891393,0.0,0.04528235256348519,0.0253138142476484,0.030241741307907157,0.03738482776333109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22073.0,0,0,0,1803,0,0,4809,8995,0,737,1380,0,0,0,0,4872,22596,22073.0,0.07979288369622942,0.39807930607187114,0.0,0.2128252788104089,0.03261639228181979,0.061072756240042485,0.21561338289962825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22075.0,0,0,0,214,0,0,705,674,0,85,127,0,0,0,0,371,2176,22075.0,0.09834558823529412,0.30974264705882354,0.0,0.3239889705882353,0.0390625,0.058363970588235295,0.17049632352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22077.0,0,0,0,352,0,0,472,1680,0,39,120,0,0,0,0,400,3063,22077.0,0.1149200130590924,0.5484818805093046,0.0,0.15409729023832844,0.012732615083251714,0.039177277179236046,0.1305909239307868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22079.0,0,0,0,1451,0,0,3397,4722,0,490,888,0,0,0,0,3680,14628,22079.0,0.0991933278643697,0.322805578342904,0.0,0.23222586819797647,0.03349740224227509,0.06070549630844955,0.25157232704402516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22081.0,0,0,0,117,0,0,220,530,0,16,49,0,0,0,0,300,1232,22081.0,0.09496753246753246,0.4301948051948052,0.0,0.17857142857142858,0.012987012987012988,0.03977272727272727,0.2435064935064935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22083.0,0,0,0,135,0,0,625,696,0,52,87,0,0,0,0,524,2119,22083.0,0.06370929683813119,0.32845681925436526,0.0,0.2949504483246815,0.024539877300613498,0.04105710240679566,0.24728645587541292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22085.0,0,0,0,259,0,0,723,387,0,78,124,0,0,0,0,728,2299,22085.0,0.11265767725097868,0.1683340582862114,0.0,0.3144845585036973,0.033927794693344934,0.053936494127881686,0.31665941713788603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22087.0,0,0,0,527,0,0,920,1057,0,42,91,0,0,0,0,316,2953,22087.0,0.17846258042668472,0.35794107687097865,0.0,0.31154757873349137,0.014222824246528954,0.030816119200812734,0.10700982052150355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22089.0,0,0,0,787,0,0,1846,2245,0,245,423,0,0,0,0,1355,6901,22089.0,0.11404144326909144,0.3253151717142443,0.0,0.2674974641356325,0.03550210114476163,0.06129546442544559,0.1963483553108245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22091.0,0,0,0,186,0,0,275,1407,0,20,26,0,0,0,0,216,2130,22091.0,0.08732394366197183,0.6605633802816901,0.0,0.12910798122065728,0.009389671361502348,0.012206572769953052,0.10140845070422536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22093.0,0,0,0,324,0,0,293,2114,0,36,64,0,0,0,0,220,3051,22093.0,0.10619469026548672,0.6928875778433301,0.0,0.09603408718452966,0.011799410029498525,0.02097672894133071,0.07210750573582432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22095.0,0,0,0,564,0,0,673,3818,0,70,158,0,0,0,0,461,5744,22095.0,0.09818941504178273,0.6646935933147632,0.0,0.11716573816155988,0.012186629526462395,0.027506963788300837,0.08025766016713091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22097.0,0,0,0,1184,0,0,1759,4606,0,128,353,0,0,0,0,1457,9487,22097.0,0.12480236112575102,0.4855064825550754,0.0,0.18541161589543587,0.01349214714872984,0.037208812058606516,0.1535785812164014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22099.0,0,0,0,690,0,0,1733,1869,0,95,314,0,0,0,0,1106,5807,22099.0,0.11882211124504907,0.32185293611158944,0.0,0.298432925779232,0.016359566040985016,0.05407267091441364,0.19045978990873083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22101.0,0,0,0,535,0,0,1600,1995,0,133,305,0,0,0,0,878,5446,22101.0,0.0982372383400661,0.36632390745501286,0.0,0.29379360998898274,0.02442159383033419,0.05600440690414984,0.16121924348145428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22103.0,0,0,0,3800,0,0,12933,5996,0,2392,3512,0,0,0,0,10693,39326,22103.0,0.09662818491583176,0.15246910440929665,0.0,0.32886639882011903,0.06082489955754463,0.0893047856380003,0.2719066266592077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22105.0,0,0,0,1656,0,0,3751,4267,0,386,668,0,0,0,0,2747,13475,22105.0,0.12289424860853432,0.31666048237476807,0.0,0.2783673469387755,0.0286456400742115,0.049573283858998146,0.20385899814471242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22107.0,0,0,0,61,0,0,119,492,0,19,37,0,0,0,0,87,815,22107.0,0.07484662576687116,0.603680981595092,0.0,0.1460122699386503,0.023312883435582823,0.04539877300613497,0.1067484662576687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22109.0,0,0,0,1023,0,0,3454,2647,0,382,746,0,0,0,0,2119,10371,22109.0,0.0986404396875904,0.25523093240767525,0.0,0.33304406518175683,0.03683347796740912,0.07193134702535918,0.20431973773020923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22111.0,0,0,0,217,0,0,812,822,0,65,119,0,0,0,0,766,2801,22111.0,0.07747233131024633,0.2934666190646198,0.0,0.28989646554801857,0.02320599785790789,0.04248482684755445,0.27347375937165297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22113.0,0,0,0,648,0,0,1460,1002,0,132,282,0,0,0,0,1151,4675,22113.0,0.1386096256684492,0.21433155080213903,0.0,0.3122994652406417,0.02823529411764706,0.06032085561497326,0.24620320855614974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22115.0,0,0,0,441,0,0,1119,610,0,95,228,0,0,0,0,1075,3568,22115.0,0.12359865470852018,0.1709641255605381,0.0,0.31362107623318386,0.026625560538116592,0.06390134529147982,0.30128923766816146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22117.0,0,0,0,513,0,0,1256,1663,0,110,190,0,0,0,0,911,4643,22117.0,0.11048890803359897,0.3581735946586259,0.0,0.2705147533922033,0.02369157872065475,0.04092181779022184,0.19620934740469523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22119.0,0,0,0,436,0,0,1131,1878,0,116,205,0,0,0,0,1315,5081,22119.0,0.08580987994489274,0.36961228104703797,0.0,0.22259397756347177,0.022830151544971464,0.040346388506199565,0.2588073213934265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22121.0,0,0,0,589,0,0,701,2178,0,55,163,0,0,0,0,583,4269,22121.0,0.1379714218786601,0.5101897399859452,0.0,0.1642070742562661,0.012883579292574374,0.03818224408526587,0.13656594050128837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22123.0,0,0,0,110,0,0,317,171,0,28,65,0,0,0,0,342,1033,22123.0,0.10648596321393998,0.16553727008712488,0.0,0.3068731848983543,0.027105517909002903,0.06292352371732816,0.33107454017424975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22125.0,0,0,0,166,0,0,382,902,0,63,117,0,0,0,0,324,1954,22125.0,0.0849539406345957,0.4616171954964176,0.0,0.195496417604913,0.03224155578300921,0.059877175025588536,0.16581371545547594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22127.0,0,0,0,193,0,0,397,488,0,33,96,0,0,0,0,357,1564,22127.0,0.12340153452685422,0.31202046035805625,0.0,0.2538363171355499,0.021099744245524295,0.061381074168797956,0.22826086956521738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24001.0,0,0,0,2469,0,0,6272,2311,0,1225,0,0,0,0,0,1717,13994,24001.0,0.1764327568958125,0.16514220380162928,0.0,0.4481920823209947,0.08753751607831928,0.0,0.12269544090324425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24003.0,0,0,0,24128,0,0,30711,35659,0,15116,0,0,0,0,0,9269,114883,24003.0,0.21002237058572634,0.31039405308009016,0.0,0.26732414717582237,0.13157734390640913,0.0,0.08068208525195199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24005.0,0,0,0,46779,0,0,36523,73099,0,14274,0,0,0,0,0,9951,180626,24005.0,0.2589826492310077,0.40469810547761675,0.0,0.20220234074828652,0.07902516802675141,0.0,0.05509173651633763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24009.0,0,0,0,3247,0,0,6360,5168,0,1898,0,0,0,0,0,2240,18913,24009.0,0.17168085443874584,0.2732512028763284,0.0,0.33627663511870143,0.10035425368793952,0.0,0.11843705387828478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24011.0,0,0,0,902,0,0,2521,1125,0,502,0,0,0,0,0,634,5684,24011.0,0.15869106263194932,0.19792399718508094,0.0,0.4435256861365236,0.08831808585503166,0.0,0.11154116819141449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24013.0,0,0,0,6686,0,0,16534,6516,0,6319,0,0,0,0,0,5856,41911,24013.0,0.15952852473097756,0.15547231037197873,0.0,0.3945026365393334,0.150771873732433,0.0,0.13972465462527736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24015.0,0,0,0,3350,0,0,7348,3367,0,1831,0,0,0,0,0,2361,18257,24015.0,0.183491263624911,0.184422413320918,0.0,0.40247576272114804,0.10029029961110807,0.0,0.12932026072191488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24017.0,0,0,0,6246,0,0,6238,15132,0,1535,0,0,0,0,0,2220,31371,24017.0,0.1991010806158554,0.48235631634311943,0.0,0.19884606802460872,0.048930540945459185,0.0,0.07076599407095725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24019.0,0,0,0,951,0,0,2744,1800,0,521,0,0,0,0,0,473,6489,24019.0,0.14655570966250578,0.27739251040221913,0.0,0.4228694714131607,0.0802897210664201,0.0,0.07289258745569425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24021.0,0,0,0,11324,0,0,15076,13466,0,6014,0,0,0,0,0,7211,53091,24021.0,0.2132941553182272,0.2536399766438756,0.0,0.28396526718276166,0.11327720329246012,0.0,0.13582339756267542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24023.0,0,0,0,879,0,0,3564,760,0,924,0,0,0,0,0,1437,7564,24023.0,0.11620835536753041,0.10047593865679534,0.0,0.4711792702273929,0.12215758857747223,0.0,0.1899788471708091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24025.0,0,0,0,10817,0,0,21771,13460,0,7013,0,0,0,0,0,5674,58735,24025.0,0.1841661700859794,0.22916489316421215,0.0,0.37066485060015325,0.1194006980505661,0.0,0.09660338809908912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24027.0,0,0,0,18752,0,0,10994,30873,0,9909,0,0,0,0,0,5282,75810,24027.0,0.24735523018071495,0.4072417886822319,0.0,0.14502044585147078,0.13070834982192323,0.0,0.06967418546365915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24029.0,0,0,0,1018,0,0,1401,1460,0,525,0,0,0,0,0,319,4723,24029.0,0.21554096972263392,0.3091255557908109,0.0,0.29663349565953845,0.11115816218505187,0.0,0.06754181664196485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24031.0,0,0,0,50741,0,0,17644,109304,0,15910,0,0,0,0,0,9942,203541,24031.0,0.24929129757640967,0.5370121990164144,0.0,0.08668523786362453,0.07816606973533588,0.0,0.048845195808215544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24033.0,0,0,0,37199,0,0,5635,113912,0,3261,0,0,0,0,0,3393,163400,24033.0,0.22765605875153,0.6971358629130967,0.0,0.0344859241126071,0.01995716034271726,0.0,0.02076499388004896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24035.0,0,0,0,1759,0,0,5195,2342,0,1476,0,0,0,0,0,1182,11954,24035.0,0.14714739836038146,0.1959176844570855,0.0,0.4345825665049356,0.1234733143717584,0.0,0.09887903630583905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24037.0,0,0,0,3415,0,0,6576,4551,0,2156,0,0,0,0,0,2646,19344,24037.0,0.17654052936311002,0.2352667493796526,0.0,0.3399503722084367,0.11145574855252274,0.0,0.13678660049627792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24039.0,0,0,0,533,0,0,1686,1136,0,237,0,0,0,0,0,474,4066,24039.0,0.1310870634530251,0.279390063944909,0.0,0.4146581406787998,0.05828824397442204,0.0,0.11657648794884408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24041.0,0,0,0,1445,0,0,3104,2577,0,1499,0,0,0,0,0,833,9458,24041.0,0.1527807147388454,0.27246775216747726,0.0,0.3281877775428209,0.15849016705434552,0.0,0.0880735884965109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24043.0,0,0,0,4867,0,0,11970,5851,0,2557,0,0,0,0,0,4404,29649,24043.0,0.16415393436540862,0.19734223751222638,0.0,0.40372356571891127,0.08624236905123275,0.0,0.14853789335222098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
